date,leading_indicator,coincident_indicator,lagging_indicator,MSCI_EMI,MSCI_IMI,MSCI_ACWI,JSE_ALSI
2020-06-02,96.59,79.53,105.6,16596.94,30471.04,29301.26,52496.86
2020-06-03,96.59,79.53,105.6,16713.26,30558.75,29398.82,53645.28
2020-06-04,96.59,79.53,105.6,16707.82,30489.47,29340.63,53204.79
2020-06-05,96.59,79.53,105.6,16913.77,31112.34,29914.81,54722.38
2020-06-08,96.59,79.53,105.6,16793.34,31058.18,29846.68,54684.32
2020-06-09,96.59,79.53,105.6,16792.23,30782.91,29611.99,54483.48
2020-06-10,96.59,79.53,105.6,16704.22,30379.38,29251.26,53672.63
2020-06-11,96.59,79.53,105.6,17053.47,30007.98,29009.4,53295.3
2020-06-12,96.59,79.53,105.6,16840.41,29986.46,28946.54,53639.64
2020-06-15,96.59,79.53,105.6,16531.83,30181.25,29046.82,52270.2
2020-06-16,96.59,79.53,105.6,17074.8,31110.52,29949.1,53148.81
2020-06-17,96.59,79.53,105.6,17090.54,30948.47,29814.74,54027.42
2020-06-18,96.59,79.53,105.6,17373.4,31410.06,30267.81,53941.22
2020-06-19,96.59,79.53,105.6,17334.79,31052.66,29956.17,54224.4
2020-06-22,96.59,79.53,105.6,17319.61,31187.87,30070.97,54230.17
2020-06-23,96.59,79.53,105.6,17485.16,31295.15,30194.29,55474.93
2020-06-24,96.59,79.53,105.6,17571.13,30765.49,29763.16,54447.73
2020-06-25,96.59,79.53,105.6,17214.95,30511.01,29474.28,53914.05
2020-06-26,96.59,79.53,105.6,17210.98,30178.52,29191.41,53648.05
2020-06-29,96.59,79.53,105.6,17170.31,30548.06,29498.8,54141.5
2020-06-30,96.59,79.53,105.6,17236.1,30983.63,29883.57,54362.36
2020-07-01,100.19,83.66,100.11,17063.33,30599.87,29523.47,53787.72
2020-07-02,100.19,83.66,100.11,17388.04,30721.91,29696.95,54617.19
2020-07-03,100.19,83.66,100.11,17561.87,30728.97,29738.92,54521.9
2020-07-06,100.19,83.66,100.11,17999.4,31186.64,30217.51,54846.28
2020-07-07,100.19,83.66,100.11,18055.95,31218.11,30259.0,55243.8
2020-07-08,100.19,83.66,100.11,18113.38,30927.21,30021.15,55870.69
2020-07-09,100.19,83.66,100.11,18175.91,30578.17,29738.14,55787.9
2020-07-10,100.19,83.66,100.11,17927.96,30709.35,29798.93,55417.89
2020-07-13,100.19,83.66,100.11,18038.44,30757.14,29865.8,56199.46
2020-07-14,100.19,83.66,100.11,17726.47,30787.82,29827.15,55531.05
2020-07-15,100.19,83.66,100.11,17677.94,30937.41,29945.98,55947.05
2020-07-16,100.19,83.66,100.11,17555.77,31180.28,30131.4,55729.45
2020-07-17,100.19,83.66,100.11,17597.15,31053.59,30031.18,55911.8
2020-07-20,100.19,83.66,100.11,17694.25,31183.39,30161.8,56265.36
2020-07-21,100.19,83.66,100.11,17816.23,30925.68,29966.66,56422.14
2020-07-22,100.19,83.66,100.11,17749.21,31124.43,30125.96,55834.24
2020-07-23,100.19,83.66,100.11,17944.51,31239.55,30266.39,56070.7
2020-07-24,100.19,83.66,100.11,17678.64,31043.14,30044.91,55645.65
2020-07-27,100.19,83.66,100.11,17615.23,30839.91,29856.35,56326.2
2020-07-28,100.19,83.66,100.11,17864.36,30860.54,29922.76,56488.11
2020-07-29,100.19,83.66,100.11,17982.04,31209.83,30245.05,56707.74
2020-07-30,100.19,83.66,100.11,18131.56,31391.12,30431.65,55844.9
2020-07-31,100.19,83.66,100.11,18351.11,31850.0,30869.61,55721.8
2020-08-03,104.52,87.31,94.96,18521.09,32457.67,31421.19,55829.4
2020-08-04,104.52,87.31,94.96,18975.07,33088.85,32051.44,56248.93
2020-08-05,104.52,87.31,94.96,19105.29,33211.42,32184.12,57629.36
2020-08-06,104.52,87.31,94.96,19278.19,33448.22,32422.1,57656.69
2020-08-07,104.52,87.31,94.96,19206.55,33819.89,32727.26,56757.73
2020-08-10,104.52,87.31,94.96,19212.19,33999.18,32882.47,56962.98
2020-08-11,104.52,87.31,94.96,19072.39,33592.7,32507.32,57168.24
2020-08-12,104.52,87.31,94.96,19096.12,33978.74,32836.79,57417.28
2020-08-13,104.52,87.31,94.96,19096.71,33905.99,32776.41,57419.46
2020-08-14,104.52,87.31,94.96,18993.46,33733.89,32609.21,57077.48
2020-08-17,104.52,87.31,94.96,19261.44,34137.52,33005.08,57435.08
2020-08-18,104.52,87.31,94.96,19151.74,33844.48,32731.91,57025.16
2020-08-19,104.52,87.31,94.96,18984.09,33656.26,32541.47,56433.28
2020-08-20,104.52,87.31,94.96,18656.33,33564.72,32394.27,55629.98
2020-08-21,104.52,87.31,94.96,18719.99,33354.96,32229.89,55949.92
2020-08-24,104.52,87.31,94.96,18772.97,33302.07,32194.9,56625.42
2020-08-25,104.52,87.31,94.96,18775.63,33189.39,32099.96,56114.23
2020-08-26,104.52,87.31,94.96,18883.24,33528.45,32409.63,56572.24
2020-08-27,104.52,87.31,94.96,19037.75,33827.55,32696.42,56869.67
2020-08-28,104.52,87.31,94.96,18599.16,33118.97,32005.11,56057.1
2020-08-31,104.52,87.31,94.96,18655.09,33797.17,32598.27,55476.11
2020-09-01,107.34,89.18,94.8,18632.93,33356.95,32217.19,55927.69
2020-09-02,107.34,89.18,94.8,18796.16,34033.19,32826.87,55861.88
2020-09-03,107.34,89.18,94.8,18542.77,32975.93,31880.28,54522.35
2020-09-04,107.34,89.18,94.8,18259.17,32401.53,31334.21,53878.95
2020-09-07,107.34,89.18,94.8,18316.75,32769.11,31659.96,54400.28
2020-09-08,107.34,89.18,94.8,18380.27,32389.65,31351.4,54438.82
2020-09-09,107.34,89.18,94.8,18024.7,32318.39,31215.9,55211.34
2020-09-10,107.34,89.18,94.8,18336.28,32552.42,31480.77,55953.96
2020-09-11,107.34,89.18,94.8,18271.12,32237.3,31197.39,56087.84
2020-09-14,107.34,89.18,94.8,18394.54,32505.67,31453.07,56327.05
2020-09-15,107.34,89.18,94.8,18282.23,32210.4,31178.99,56130.78
2020-09-16,107.34,89.18,94.8,18126.69,31788.41,30788.28,55960.74
2020-09-17,107.34,89.18,94.8,17878.89,31393.49,30403.77,55035.6
2020-09-18,107.34,89.18,94.8,18087.13,31517.22,30554.23,54673.65
2020-09-21,107.34,89.18,94.8,18291.92,31838.04,30867.37,53319.08
2020-09-22,107.34,89.18,94.8,18184.12,32051.36,31024.33,53265.33
2020-09-23,107.34,89.18,94.8,18392.86,32050.09,31066.53,54247.81
2020-09-24,107.34,89.18,94.8,17887.79,31671.99,30637.69,53917.46
2020-09-25,107.34,89.18,94.8,18130.34,32429.99,31331.83,53587.11
2020-09-28,107.34,89.18,94.8,18234.98,32856.06,31718.2,54718.8
2020-09-29,107.34,89.18,94.8,18107.08,32590.75,31468.02,54506.88
2020-09-30,107.34,89.18,94.8,18106.01,32290.57,31210.73,54264.96
2020-10-01,110.94,90.69,94.4,18007.93,32225.83,31136.39,54446.78
2020-10-02,110.94,90.69,94.4,17894.01,31908.97,30845.29,54219.24
2020-10-05,110.94,90.69,94.4,18084.84,32539.02,31420.34,54524.05
2020-10-06,110.94,90.69,94.4,18438.26,32587.52,31535.72,54203.83
2020-10-07,110.94,90.69,94.4,18412.07,32741.73,31659.5,54749.77
2020-10-08,110.94,90.69,94.4,18526.98,32926.36,31839.87,54554.85
2020-10-09,110.94,90.69,94.4,18473.41,32953.27,31850.96,55182.99
2020-10-12,110.94,90.69,94.4,18768.95,33429.56,32313.49,55552.35
2020-10-13,110.94,90.69,94.4,18704.71,33144.46,32057.64,55054.53
2020-10-14,110.94,90.69,94.4,18762.24,33138.19,32064.72,55394.23
2020-10-15,110.94,90.69,94.4,18661.27,33181.03,32081.21,54843.96
2020-10-16,110.94,90.69,94.4,18602.52,33016.45,31927.85,55047.26
2020-10-19,110.94,90.69,94.4,18608.52,32651.84,31619.95,55161.03
2020-10-20,110.94,90.69,94.4,18681.45,32649.26,31633.26,55271.75
2020-10-21,110.94,90.69,94.4,18540.84,32221.97,31240.92,55345.49
2020-10-22,110.94,90.69,94.4,18409.14,32091.46,31102.12,54796.42
2020-10-23,110.94,90.69,94.4,18395.76,32200.51,31192.54,55339.58
2020-10-26,110.94,90.69,94.4,18345.51,31733.09,30782.91,54890.88
2020-10-27,110.94,90.69,94.4,18365.43,31548.32,30628.58,54079.43
2020-10-28,110.94,90.69,94.4,18360.03,30926.41,30100.92,52308.14
2020-10-29,110.94,90.69,94.4,18355.49,31090.97,30238.17,51896.97
2020-10-30,110.94,90.69,94.4,17924.36,30492.86,29640.71,51684.7
2020-10-31,110.94,90.69,94.4,17997.63,30656.39,29793.28,52151.37
2020-11-02,113.28,91.92,94.06,18070.9,30819.92,29945.84,52618.04
2020-11-03,113.28,91.92,94.06,17999.46,31161.61,30224.45,53187.81
2020-11-04,113.28,91.92,94.06,18019.96,31375.21,30408.06,53656.21
2020-11-05,113.28,91.92,94.06,18285.63,31651.33,30697.72,55225.24
2020-11-06,113.28,91.92,94.06,18331.47,31487.88,30567.38,56387.04
2020-11-09,113.28,91.92,94.06,18317.83,31488.52,30567.84,57307.49
2020-11-10,113.28,91.92,94.06,18436.3,32116.56,31128.75,57672.12
2020-11-11,113.28,91.92,94.06,18414.2,32359.22,31331.71,57607.3
2020-11-12,113.28,91.92,94.06,18486.85,32153.16,31170.09,57031.19
2020-11-13,113.28,91.92,94.06,18400.47,32103.65,31109.41,57182.6
2020-11-16,113.28,91.92,94.06,18442.03,32215.25,31213.01,57267.0
2020-11-17,113.28,91.92,94.06,18498.4,32334.78,31328.58,57053.01
2020-11-18,113.28,91.92,94.06,18653.1,32253.24,31293.2,57323.67
2020-11-19,113.28,91.92,94.06,18498.24,32219.42,31233.67,56753.49
2020-11-20,113.28,91.92,94.06,18636.0,32167.59,31218.11,56615.28
2020-11-23,113.28,91.92,94.06,18843.33,32343.51,31410.86,57147.31
2020-11-24,113.28,91.92,94.06,18625.54,32327.18,31350.62,57761.92
2020-11-25,113.28,91.92,94.06,18424.99,32200.17,31202.61,57742.19
2020-11-26,113.28,91.92,94.06,18661.72,32324.46,31358.43,57923.69
2020-11-27,113.28,91.92,94.06,18772.58,32639.47,31652.28,57822.5
2020-11-30,113.28,91.92,94.06,18637.82,32833.66,31794.8,57091.89
2020-12-01,114.62,92.18,94.06,18659.07,32693.84,31679.18,57509.72
2020-12-02,114.62,92.18,94.06,18766.44,32814.23,31805.12,58281.98
2020-12-03,114.62,92.18,94.06,18784.15,32680.76,31695.53,58947.48
2020-12-04,114.62,92.18,94.06,19026.4,33053.24,32062.26,59419.37
2020-12-07,114.62,92.18,94.06,19005.41,32896.71,31926.57,59527.7
2020-12-08,114.62,92.18,94.06,18785.37,32582.57,31613.07,59159.36
2020-12-09,114.62,92.18,94.06,18796.48,32399.13,31461.44,59291.75
2020-12-10,114.62,92.18,94.06,18847.89,32535.08,31587.9,59282.77
2020-12-11,114.62,92.18,94.06,19018.98,32673.37,31741.67,59412.61
2020-12-14,114.62,92.18,94.06,18792.33,32453.59,31510.11,59508.8
2020-12-15,114.62,92.18,94.06,18597.51,32445.25,31460.49,59478.26
2020-12-16,114.62,92.18,94.06,18720.68,32433.66,31478.24,60011.28
2020-12-17,114.62,92.18,94.06,18633.32,32310.46,31354.9,60544.3
2020-12-18,114.62,92.18,94.06,18423.6,31956.54,31012.09,59788.12
2020-12-21,114.62,92.18,94.06,18349.04,31867.88,30918.9,58714.87
2020-12-22,114.62,92.18,94.06,18291.15,31970.8,30991.42,58619.75
2020-12-23,114.62,92.18,94.06,18354.48,31974.78,31009.28,58986.72
2020-12-24,114.62,92.18,94.06,18312.59,32107.8,31116.31,59175.8
2020-12-25,114.62,92.18,94.06,18285.16,32021.84,31037.81,59090.94
2020-12-28,114.62,92.18,94.06,18330.06,32353.33,31331.53,59006.07
2020-12-29,114.62,92.18,94.06,18631.1,32557.92,31573.54,59246.4
2020-12-30,114.62,92.18,94.06,18820.28,32392.81,31471.53,59634.93
2020-12-31,114.62,92.18,94.06,18965.82,32620.72,31695.39,59408.68
2021-01-01,114.65,91.62,93.52,18929.09,32545.21,31624.22,59944.05
2021-01-04,114.65,91.62,93.52,19194.53,32440.32,31596.72,60479.42
2021-01-05,114.65,91.62,93.52,19756.8,33197.69,32353.81,60921.37
2021-01-06,114.65,91.62,93.52,19798.93,33645.8,32742.2,61857.42
2021-01-07,114.65,91.62,93.52,20401.05,34932.9,33961.68,63042.88
2021-01-08,114.65,91.62,93.52,20687.09,34825.97,33926.37,63519.18
2021-01-11,114.65,91.62,93.52,20982.43,35141.34,34254.99,63759.93
2021-01-12,114.65,91.62,93.52,20643.32,34570.66,33698.3,63535.1
2021-01-13,114.65,91.62,93.52,20798.82,34611.29,33766.12,63474.53
2021-01-14,114.65,91.62,93.52,20656.06,34239.26,33422.06,63884.77
2021-01-15,114.65,91.62,93.52,20667.99,34264.43,33444.43,63549.75
2021-01-18,114.65,91.62,93.52,20588.25,34098.11,33283.96,63713.87
2021-01-19,114.65,91.62,93.52,20684.68,33945.25,33174.05,63603.26
2021-01-20,114.65,91.62,93.52,20867.99,34108.53,33347.82,64108.51
2021-01-21,114.65,91.62,93.52,20999.16,34232.87,33480.31,64174.88
2021-01-22,114.65,91.62,93.52,21045.03,34530.19,33743.9,63987.92
2021-01-25,114.65,91.62,93.52,21483.13,34808.55,34069.85,64559.85
2021-01-26,114.65,91.62,93.52,20916.52,34373.65,33583.84,63923.63
2021-01-27,114.65,91.62,93.52,20924.78,34084.25,33343.94,62784.52
2021-01-28,114.65,91.62,93.52,20495.17,34088.97,33254.8,63206.72
2021-01-29,114.65,91.62,93.52,20152.89,33456.54,32651.23,62472.1
2021-01-31,114.65,91.62,93.52,20329.89,33588.14,32799.47,62634.38
2021-02-01,116.92,91.87,93.03,20506.88,33719.73,32947.72,62796.65
2021-02-02,116.92,91.87,93.03,20659.25,33892.28,33127.94,62733.65
2021-02-03,116.92,91.87,93.03,20799.62,33931.44,33191.39,63010.61
2021-02-04,116.92,91.87,93.03,20809.08,34327.58,33529.33,63786.21
2021-02-05,116.92,91.87,93.03,20743.83,34251.29,33450.44,64289.48
2021-02-08,116.92,91.87,93.03,20824.06,34592.75,33759.23,65059.16
2021-02-09,116.92,91.87,93.03,20747.26,34281.23,33477.77,65162.69
2021-02-10,116.92,91.87,93.03,20981.89,34348.82,33583.98,66150.82
2021-02-11,116.92,91.87,93.03,20887.98,34158.51,33403.24,65882.72
2021-02-12,116.92,91.87,93.03,20788.92,34107.84,33339.2,66132.24
2021-02-15,116.92,91.87,93.03,20765.28,33991.2,33236.26,67124.83
2021-02-16,116.92,91.87,93.03,21127.16,34453.52,33706.97,67227.06
2021-02-17,116.92,91.87,93.03,21157.68,34267.58,33556.38,67110.07
2021-02-18,116.92,91.87,93.03,20804.57,33971.94,33234.86,66575.45
2021-02-19,116.92,91.87,93.03,20942.58,34182.22,33442.21,67464.86
2021-02-22,116.92,91.87,93.03,20498.02,34031.05,33224.57,67362.82
2021-02-23,116.92,91.87,93.03,20321.89,33723.94,32926.44,65921.6
2021-02-24,116.92,91.87,93.03,19947.51,33809.38,32919.05,66200.76
2021-02-25,116.92,91.87,93.03,20843.65,34611.06,33795.13,67483.76
2021-02-26,116.92,91.87,93.03,20212.9,34269.26,33376.23,66138.05
2021-02-28,116.92,91.87,93.03,20331.75,34537.9,33627.35,66837.5
2021-03-01,121.35,92.83,91.42,20450.6,34806.54,33878.47,67536.96
2021-03-02,121.35,92.83,91.42,20303.08,34414.27,33514.73,68510.75
2021-03-03,121.35,92.83,91.42,20778.45,34441.4,33640.59,68326.79
2021-03-04,121.35,92.83,91.42,20588.0,34464.51,33626.82,67743.54
2021-03-05,121.35,92.83,91.42,20555.66,34871.04,33962.6,68271.19
2021-03-08,121.35,92.83,91.42,20317.49,35243.37,34227.61,68426.17
2021-03-09,121.35,92.83,91.42,20156.58,35203.58,34154.35,68655.96
2021-03-10,121.35,92.83,91.42,19959.46,34863.94,33825.82,68516.99
2021-03-11,121.35,92.83,91.42,20123.52,34716.12,33734.55,68775.06
2021-03-12,121.35,92.83,91.42,20131.77,35008.33,33988.9,68209.86
2021-03-15,121.35,92.83,91.42,19910.44,35016.46,33949.81,67566.42
2021-03-16,121.35,92.83,91.42,20042.15,35010.8,33975.47,67289.37
2021-03-17,121.35,92.83,91.42,19667.04,34560.29,33514.54,66494.49
2021-03-18,121.35,92.83,91.42,19896.39,34529.93,33538.61,66739.74
2021-03-19,121.35,92.83,91.42,19651.8,34318.2,33308.15,65911.27
2021-03-22,121.35,92.83,91.42,19654.96,34465.51,33433.54,65614.9
2021-03-23,121.35,92.83,91.42,19727.18,34578.1,33545.82,65318.52
2021-03-24,121.35,92.83,91.42,19437.51,34449.48,33378.39,65257.09
2021-03-25,121.35,92.83,91.42,19351.53,34704.14,33576.32,64783.62
2021-03-26,121.35,92.83,91.42,19608.22,35158.67,34015.45,66833.99
2021-03-29,121.35,92.83,91.42,19526.19,34837.67,33725.52,67089.37
2021-03-30,121.35,92.83,91.42,19677.52,34845.03,33766.24,67291.66
2021-03-31,121.35,92.83,91.42,19439.0,34591.86,33501.64,66485.29
2021-04-01,126.05,93.46,90.17,19513.8,34599.54,33522.01,67236.31
2021-04-02,126.05,93.46,90.17,19633.39,34754.17,33678.18,67512.17
2021-04-05,126.05,93.46,90.17,19473.6,34811.5,33691.19,67788.03
2021-04-06,126.05,93.46,90.17,19552.77,34789.95,33691.02,68063.89
2021-04-07,126.05,93.46,90.17,19485.1,34913.57,33785.74,67160.42
2021-04-08,126.05,93.46,90.17,19484.17,34969.68,33834.73,67053.97
2021-04-09,126.05,93.46,90.17,19414.92,35346.67,34141.23,67191.27
2021-04-12,126.05,93.46,90.17,19259.65,35240.84,34015.77,66390.02
2021-04-13,126.05,93.46,90.17,19228.05,35260.68,34024.9,67072.49
2021-04-14,126.05,93.46,90.17,19229.75,34909.25,33727.05,67812.15
2021-04-15,126.05,93.46,90.17,18983.89,34664.09,33467.09,67823.09
2021-04-16,126.05,93.46,90.17,19287.53,35161.34,33956.49,68698.78
2021-04-19,126.05,93.46,90.17,19168.86,34837.08,33658.7,68094.28
2021-04-20,126.05,93.46,90.17,19266.86,34676.33,33547.14,66835.52
2021-04-21,126.05,93.46,90.17,19038.02,34761.94,33571.26,67145.75
2021-04-22,126.05,93.46,90.17,19179.04,34814.84,33646.45,66971.59
2021-04-23,126.05,93.46,90.17,19305.57,35020.61,33846.17,67295.74
2021-04-26,126.05,93.46,90.17,19419.3,35177.12,34006.66,67572.58
2021-04-27,126.05,93.46,90.17,19561.66,35358.01,34192.61,67656.34
2021-04-28,126.05,93.46,90.17,19419.98,35028.11,33882.51,67740.11
2021-04-29,126.05,93.46,90.17,19514.0,35326.41,34156.75,67392.73
2021-04-30,126.05,93.46,90.17,19532.01,35499.66,34310.3,66937.0
2021-05-03,129.27,93.84,88.59,19268.38,35375.83,34145.95,66586.24
2021-05-04,129.27,93.84,88.59,19296.05,35211.78,34009.63,66173.97
2021-05-05,129.27,93.84,88.59,19144.86,35104.45,33887.01,67346.19
2021-05-06,129.27,93.84,88.59,19093.08,35018.4,33803.86,67608.89
2021-05-07,129.27,93.84,88.59,18952.94,34907.71,33682.76,68519.53
2021-05-10,129.27,93.84,88.59,18901.47,34648.39,33458.31,68377.23
2021-05-11,129.27,93.84,88.59,18599.56,34152.39,32972.25,67241.2
2021-05-12,129.27,93.84,88.59,18563.16,33809.18,32670.48,67424.27
2021-05-13,129.27,93.84,88.59,18237.92,33985.25,32750.28,66168.65
2021-05-14,129.27,93.84,88.59,18450.35,34552.13,33272.84,66598.13
2021-05-17,129.27,93.84,88.59,18501.86,34504.26,33239.2,67217.11
2021-05-18,129.27,93.84,88.59,18647.88,34158.45,32981.83,67254.92
2021-05-19,129.27,93.84,88.59,18718.95,34213.31,33045.23,65855.81
2021-05-20,129.27,93.84,88.59,18569.34,34247.59,33039.95,66124.44
2021-05-21,129.27,93.84,88.59,18562.06,34233.93,33029.39,66238.93
2021-05-24,129.27,93.84,88.59,18462.98,34400.27,33151.67,66054.92
2021-05-25,129.27,93.84,88.59,18640.59,34221.43,33037.32,66076.68
2021-05-26,129.27,93.84,88.59,18610.44,34079.77,32912.59,66108.23
2021-05-27,129.27,93.84,88.59,18624.53,34079.52,32920.09,66940.25
2021-05-28,129.27,93.84,88.59,18721.5,34191.41,33036.57,67554.86
2021-05-31,129.27,93.84,88.59,18879.23,34059.11,32958.9,67964.04
2021-06-01,123.93,93.52,91.39,19118.43,34229.49,33155.25,68922.86
2021-06-02,123.93,93.52,91.39,18760.53,33689.26,32621.57,69049.04
2021-06-03,123.93,93.52,91.39,18858.24,33829.36,32765.94,67791.38
2021-06-04,123.93,93.52,91.39,18560.69,33607.05,32511.87,67825.02
2021-06-07,123.93,93.52,91.39,18624.18,33812.82,32702.86,67575.42
2021-06-08,123.93,93.52,91.39,18685.69,34041.65,32911.77,67644.84
2021-06-09,123.93,93.52,91.39,18876.88,34430.54,33282.78,67681.47
2021-06-10,123.93,93.52,91.39,18745.05,34136.97,33007.93,67542.84
2021-06-11,123.93,93.52,91.39,18899.85,34416.79,33278.55,67723.91
2021-06-14,123.93,93.52,91.39,19039.62,34705.42,33553.56,67941.48
2021-06-15,123.93,93.52,91.39,18965.92,34655.77,33496.85,67310.57
2021-06-16,123.93,93.52,91.39,19192.6,35182.42,33992.76,66948.02
2021-06-17,123.93,93.52,91.39,19178.52,35150.17,33963.33,66585.48
2021-06-18,123.93,93.52,91.39,19575.53,35402.45,34266.38,65635.23
2021-06-21,123.93,93.52,91.39,19217.4,35377.77,34163.85,65563.48
2021-06-22,123.93,93.52,91.39,19209.31,35679.93,34419.98,65551.73
2021-06-23,123.93,93.52,91.39,19329.23,35520.03,34309.83,65819.63
2021-06-24,123.93,93.52,91.39,19405.1,35672.25,34455.77,66263.49
2021-06-25,123.93,93.52,91.39,19509.01,35696.35,34497.46,66215.47
2021-06-28,123.93,93.52,91.39,19657.14,35905.94,34709.34,65809.35
2021-06-29,123.93,93.52,91.39,19757.4,36171.51,34956.93,66548.71
2021-06-30,123.93,93.52,91.39,19612.78,35891.72,34692.53,66248.74
2021-07-01,120.91,92.64,95.13,19726.16,36412.3,35157.41,66555.78
2021-07-02,120.91,92.64,95.13,19314.62,36167.83,34863.64,66323.76
2021-07-05,120.91,92.64,95.13,19312.1,36238.1,34927.64,66166.86
2021-07-06,120.91,92.64,95.13,19362.58,36427.58,35099.81,65849.75
2021-07-07,120.91,92.64,95.13,19177.89,36291.34,34946.71,66806.36
2021-07-08,120.91,92.64,95.13,18864.05,36035.05,34664.37,65243.5
2021-07-09,120.91,92.64,95.13,18684.6,36027.58,34616.5,66385.57
2021-07-12,120.91,92.64,95.13,19114.03,36793.28,35360.62,67293.33
2021-07-13,120.91,92.64,95.13,19728.22,37470.43,36067.15,67088.27
2021-07-14,120.91,92.64,95.13,19412.42,36864.43,35487.27,67897.6
2021-07-15,120.91,92.64,95.13,19629.88,36797.48,35480.94,67538.61
2021-07-16,120.91,92.64,95.13,19278.14,36126.92,34838.96,66529.53
2021-07-19,120.91,92.64,95.13,19185.05,35973.02,34692.04,64804.74
2021-07-20,120.91,92.64,95.13,19142.21,36456.76,35088.12,65724.68
2021-07-21,120.91,92.64,95.13,19151.88,36848.41,35420.94,66558.46
2021-07-22,120.91,92.64,95.13,19475.19,37157.83,35756.48,67404.27
2021-07-23,120.91,92.64,95.13,19463.01,37863.07,36353.44,68063.7
2021-07-26,120.91,92.64,95.13,18952.63,37884.49,36266.1,68051.05
2021-07-27,120.91,92.64,95.13,18509.83,37667.34,35988.29,67340.72
2021-07-28,120.91,92.64,95.13,18737.13,37694.63,36055.39,68525.54
2021-07-29,120.91,92.64,95.13,18847.47,37380.17,35813.35,69565.23
2021-07-30,120.91,92.64,95.13,18607.65,37172.35,35587.54,68970.78
2021-07-31,120.91,92.64,95.13,18649.53,37082.13,35520.39,68896.76
2021-08-02,120.38,93.47,97.28,18691.4,36991.92,35453.23,68822.75
2021-08-03,120.38,93.47,97.28,18518.14,36786.35,35239.28,68705.73
2021-08-04,120.38,93.47,97.28,18732.09,36830.94,35323.45,68898.04
2021-08-05,120.38,93.47,97.28,18855.12,37405.15,35837.54,68371.23
2021-08-06,120.38,93.47,97.28,18861.5,37591.52,35997.42,68673.95
2021-08-09,120.38,93.47,97.28,19126.14,38042.89,36435.16,69138.0
2021-08-10,120.38,93.47,97.28,19233.99,38118.1,36518.69,69602.04
2021-08-11,120.38,93.47,97.28,19011.03,37897.27,36280.67,69617.16
2021-08-12,120.38,93.47,97.28,19077.09,38296.3,36637.03,69401.95
2021-08-13,120.38,93.47,97.28,18855.2,38244.23,36542.08,69384.76
2021-08-16,120.38,93.47,97.28,18868.83,38464.2,36731.25,68824.7
2021-08-17,120.38,93.47,97.28,18702.68,38331.04,36582.86,68939.84
2021-08-18,120.38,93.47,97.28,18846.41,38199.54,36506.86,67905.68
2021-08-19,120.38,93.47,97.28,18734.29,38652.5,36865.89,66113.48
2021-08-20,120.38,93.47,97.28,18670.95,39113.34,37240.7,66011.06
2021-08-23,120.38,93.47,97.28,18707.39,39092.39,37231.83,66829.21
2021-08-24,120.38,93.47,97.28,19052.2,38946.1,37181.77,67451.54
2021-08-25,120.38,93.47,97.28,19065.05,38871.88,37124.44,67452.86
2021-08-26,120.38,93.47,97.28,18892.5,38603.15,36860.93,67068.74
2021-08-27,120.38,93.47,97.28,18729.04,38403.95,36657.13,67646.08
2021-08-30,120.38,93.47,97.28,18846.64,38407.05,36687.76,67064.69
2021-08-31,120.38,93.47,97.28,18990.38,37961.3,36340.54,67427.93
2021-09-01,118.59,93.73,96.81,18910.05,37829.28,36211.66,66976.05
2021-09-02,118.59,93.73,96.81,18959.24,38089.65,36442.02,66654.24
2021-09-03,118.59,93.73,96.81,18830.47,37741.24,36119.51,66371.85
2021-09-06,118.59,93.73,96.81,18838.53,37580.84,35984.43,66253.8
2021-09-07,118.59,93.73,96.81,18959.67,37643.96,36063.71,66514.91
2021-09-08,118.59,93.73,96.81,18627.68,37159.84,35577.42,65525.35
2021-09-09,118.59,93.73,96.81,18459.31,37100.24,35496.52,64176.53
2021-09-10,118.59,93.73,96.81,18584.75,36933.9,35384.29,64296.06
2021-09-13,118.59,93.73,96.81,18416.33,36866.22,35292.07,64652.32
2021-09-14,118.59,93.73,96.81,18559.79,37180.81,35594.67,64300.46
2021-09-15,118.59,93.73,96.81,18565.6,37546.31,35907.84,64385.13
2021-09-16,118.59,93.73,96.81,18630.14,37966.94,36281.33,63313.75
2021-09-17,118.59,93.73,96.81,18783.99,37914.62,36269.74,62863.64
2021-09-20,118.59,93.73,96.81,18602.92,37550.65,35922.67,61453.42
2021-09-21,118.59,93.73,96.81,18699.82,37688.43,36062.47,62362.18
2021-09-22,118.59,93.73,96.81,18676.93,37915.27,36249.74,63353.05
2021-09-23,118.59,93.73,96.81,18755.44,38193.09,36504.77,64049.05
2021-09-24,118.59,93.73,96.81,18902.77,38669.57,36942.01,64123.2
2021-09-27,118.59,93.73,96.81,18955.0,38650.07,36935.18,64197.36
2021-09-28,118.59,93.73,96.81,19029.92,38213.76,36580.9,63784.41
2021-09-29,118.59,93.73,96.81,18988.95,38375.75,36710.38,64363.66
2021-09-30,118.59,93.73,96.81,18907.23,37884.26,36279.76,64281.77
2021-10-01,119.28,93.79,96.65,18534.72,37542.65,35905.81,63661.02
2021-10-04,119.28,93.79,96.65,18575.64,37578.88,35948.2,64129.0
2021-10-05,119.28,93.79,96.65,18533.34,37755.48,36088.47,64542.87
2021-10-06,119.28,93.79,96.65,18362.56,37659.99,35966.24,63987.02
2021-10-07,119.28,93.79,96.65,18711.46,37972.81,36308.12,65157.75
