Date,AB-INBEV,ABSAGROUP,ANGGOLD,ANGLO,ASPEN,BATS,BHP,BIDCORP,BIDVEST,CAPITEC,CLICKS,DISCOVERY,EXXARO,FIRSTRAND,GFIELDS,GLENCORE,GROWPNT,IMPLATS,INVLTD,INVPLC,MC_GROUP,MONDIPLC,MR_PRICE,MTN_GROUP,NASPERS-N-,NEDBANK,NEPIROCK,NORTHAM,OMUTUAL,PROSUS,REINET,REMGRO,RICHEMONT,SANLAM,SASOL,SHOPRIT,STANBANK,VODACOM,WOOLIES
2010-04-12,0.0,13262.672193333332,29810.0,31417.59964,8101.666666666667,25038.0,0.0,0.0,3697.16858,9690.870795,3058.6666666666665,3338.385246,10616.86558,1677.3015936666663,8424.352722000001,0.0,1503.421593,22253.0,3672.2728736666654,4413.301994666667,0.0,4915.988159,4169.333333333333,11222.333333333334,20668.08705,13469.333333333334,0.0,4953.015722,637.692283,0.0,11793.333333333334,6453.204281666666,2.970057666666666,2477.6666666666665,30831.666666666668,7981.0,11593.333333333334,5519.137178666667,2174.041583333333
2010-04-13,0.0,13270.91953,29098.33333333333,31264.31216,8110.0,25251.666666666668,0.0,0.0,3645.603283,9503.305552666669,3115.333333333333,3335.789048666667,10644.213433333332,1670.5382806666669,8238.209856,0.0,1501.452475,21366.666666666668,3694.9412246666666,4432.957653333334,0.0,4828.883868000001,4170.333333333333,11201.0,20470.71585333333,13378.0,0.0,4930.2330520000005,631.4495783333333,0.0,11826.666666666666,6486.364524333333,2.9605753333333333,2480.6666666666665,30303.33333333333,7985.333333333333,11456.0,5526.7676280000005,2209.905335
2010-04-14,0.0,13387.33389,29511.33333333333,32018.714603333337,8217.666666666666,25336.0,0.0,0.0,3662.129464,9397.018582666666,3130.333333333333,3425.682381333333,10713.119296666666,1695.05529,8357.142582,0.0,1503.7497793333332,21492.33333333333,3729.71217,4463.290459666667,0.0,4924.253529666667,4171.333333333333,11291.666666666666,20279.505626666665,13437.666666666666,0.0,4967.887743,642.3743116666667,0.0,11823.333333333334,6505.155328333334,2.9926923333333337,2496.6666666666665,30623.33333333333,7995.0,11540.0,5490.605933333333,2229.265413333333
2010-04-15,0.0,13418.102806666668,29345.33333333333,32025.998923333333,8290.333333333334,25002.33333333333,0.0,0.0,3655.62736,9391.079017000002,3155.333333333333,3418.218314,10762.184566666663,1699.2823606666668,8380.227804,0.0,1499.155170666667,21636.33333333333,3763.3304876666666,4499.4471650000005,0.0,4958.268709,4211.666666666667,11319.333333333334,20247.820616666664,13604.666666666666,0.0,4976.747669666666,646.7442046666666,0.0,11746.666666666666,6460.720603333332,3.00768,2526.6666666666665,30835.0,7976.666666666667,11642.333333333334,5450.4631346666665,2230.852305
2010-04-16,0.0,13291.537880000002,28966.666666666668,31670.967383333336,8220.333333333334,24663.33333333333,0.0,0.0,3635.75982,9447.035980333334,3106.0,3389.660143333333,10797.844023333331,1696.7461183333337,8267.431655999999,0.0,1497.186052666667,21347.33333333333,3743.1594973333335,4481.004819000001,0.0,4922.981934333333,4155.666666666667,11196.666666666666,20193.912096666667,13502.333333333334,0.0,4850.810133333333,647.5245426666667,0.0,11706.666666666666,6460.057398666667,3.002174333333333,2520.6666666666665,30316.666666666668,7830.333333333333,11611.666666666666,5420.604854666667,2189.275743333333
2010-04-19,0.0,13128.81154,28852.666666666668,30862.724293333333,8169.666666666667,24606.33333333333,0.0,0.0,3601.623774,9347.313793666666,3072.0,3379.924403333333,10572.358293333333,1672.229109,8223.891173999999,0.0,1501.1242886666666,20576.666666666668,3651.9097786666666,4358.460281,0.0,4837.785036333334,4158.333333333333,11096.666666666666,20045.608653333333,13254.333333333334,0.0,4865.682153999999,630.9813753333334,0.0,11640.0,6454.309623,2.9709746666666668,2386.333333333333,29613.33333333333,7729.333333333333,11184.333333333334,5392.737126666667,2167.694016666667
2010-04-20,0.0,13271.236736666668,29083.666666666668,31161.064806666665,8241.0,25069.0,0.0,0.0,3643.164994,9321.992486333334,3119.6666666666665,3420.489986666667,10556.539433333332,1700.691384,8270.061618,0.0,1496.2014936666667,21166.666666666668,3696.0938526666655,4421.309855666667,0.0,4889.920451333333,4168.333333333333,11104.666666666666,20116.67989,13489.0,0.0,5045.095679666668,635.8194716666667,0.0,11653.333333333334,6467.3526520000005,3.004315666666667,2383.6666666666665,29748.666666666668,7785.666666666667,11325.666666666666,5417.619026666666,2229.5827916666663
2010-04-21,0.0,13314.693866666668,28900.33333333333,30793.68158666667,8180.333333333333,25017.0,0.0,0.0,3672.78569,9335.122053,3155.333333333333,3488.964691333333,10552.517693333331,1711.6817676666667,8252.23632,0.0,1496.52968,21315.0,3732.4016356666666,4461.106498,0.0,4984.972214333334,4231.333333333333,11074.666666666666,20124.161073333333,13509.333333333334,0.0,5073.574017,633.4784573333334,0.0,11683.333333333334,6511.787377,3.0547850000000003,2370.333333333333,29860.33333333333,7844.333333333333,11356.0,5471.032171999999,2267.668191666666
2010-04-22,0.0,13199.54833,28814.0,30845.30526333333,8071.666666666667,25091.666666666668,0.0,0.0,3652.195694,9431.405543333334,3153.333333333333,3504.8664000000003,10387.89434,1688.5737820000002,8371.169046,0.0,1491.2786986666667,20864.666666666668,3659.786070333333,4380.542564,0.0,5012.947315,4273.666666666667,10812.0,20159.14660333333,13322.666666666666,0.0,5011.238101,630.9813753333334,0.0,11696.666666666666,6466.689447,3.0459146666666665,2356.333333333333,29863.33333333333,7779.666666666667,11299.333333333334,5518.473661333333,2237.834628333333
2010-04-23,0.0,13152.284736666668,29151.33333333333,30935.567516666662,8131.666666666667,25124.666666666668,0.0,0.0,3668.721875,9550.196863,3169.333333333333,3478.9044266666665,10280.37974,1687.164758333333,8457.373356,0.0,1496.857866333333,20683.666666666668,3685.912305333333,4410.632708,0.0,4983.3827200000005,4187.666666666667,10857.0,20350.7969,13317.333333333334,0.0,4935.928719666666,632.385984,0.0,11753.333333333334,6489.238412,3.0300093333333336,2348.0,29940.33333333333,7850.666666666667,11187.666666666666,5517.478385333333,2243.23006
2010-04-26,0.0,13413.979136666669,29701.0,31560.118993333333,8170.333333333333,24936.666666666668,0.0,0.0,3702.496693,9725.257754666667,3195.0,3462.353668666666,10273.67684,1738.735019,8465.847678,0.0,1499.4833569999998,21134.0,3715.880634,4439.994864666666,0.0,5021.530584666667,4179.666666666667,10968.333333333334,20379.84149,13583.333333333334,0.0,5016.617342333334,635.6634043333333,0.0,11843.333333333334,6596.677597999999,3.1135133333333336,2380.333333333333,30528.0,7892.666666666667,11430.666666666666,5582.171325333334,2240.691033333333
2010-04-27,0.0,13985.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-28,0.0,13204.623616666666,30135.666666666668,30293.2803,8062.666666666667,24230.0,0.0,0.0,3640.365477,9598.025999666666,3143.0,3432.1728746666668,10085.191141666668,1700.6913843333334,8505.004889999998,0.0,1495.2169346666667,20575.666666666668,3582.9442023333336,4268.917836666667,0.0,4833.3344523333335,4201.333333333333,10740.333333333334,20012.163366666664,13382.666666666666,0.0,4952.066444,615.686749,0.0,11566.666666666666,6492.996573,3.072525666666667,2363.333333333333,30066.666666666668,7840.333333333333,11231.0,5562.597564,2218.1571716666667
2010-04-29,0.0,13243.322666666669,30481.0,30441.500426666666,8131.333333333333,23626.666666666668,0.0,0.0,3650.931396,9590.835998666667,3127.0,3452.293404,10039.611388333333,1704.918454333333,8605.8201,0.0,1492.9196303333335,20636.666666666668,3566.8074096666664,4238.099705333334,0.0,4816.167913,4194.666666666667,10779.666666666666,19859.8993,13290.666666666666,0.0,4969.469872333333,618.964169,0.0,11266.666666666666,6525.714678666667,3.063655666666667,2398.6666666666665,30021.666666666668,7785.0,11210.0,5606.389708,2214.3486316666667
2010-04-30,0.0,13327.064873333333,30958.0,30418.38062,8311.0,23341.0,0.0,0.0,3709.089104,9556.449037666667,3060.6666666666665,3481.1760993333337,9960.517106333333,1720.4177133333333,8586.241494,0.0,1498.1706116666664,20937.0,3599.465203666666,4283.962908666666,0.0,4802.180362666666,4202.666666666667,10887.0,19880.1425,13404.0,0.0,4991.619690666666,618.6520336666667,0.0,11250.0,6532.346727666667,3.089349,2417.0,30058.33333333333,7903.0,11402.666666666666,5642.219644,2212.126983333333
